Station_Name,Province,City,Cnty,Station_Id_d,Station_Id_C,Station_levl,Lat,Lon,Alti,Year,Mon,Day,Hour,Min,PRS_Sea,WIN_S_INST,WIN_D_INST,WIN_S_Avg_2mi,WIN_D_Avg_2mi,GST,TEM,RHU,PRE,DPT,timetag
郏县前王庄,河南省,平顶山市,郏县,792377,O2377,16,33.9922,113.3658,93,2021,7,20,8,30,999999,3.4,103,2.8,98,999999,28.4,91,999999,26.8,202107200830
洛阳洛龙市气象局,河南省,洛阳市,市辖区,794854,O4854,14,34.6225,112.4497,157,2021,7,20,8,30,999999,5.3,84,3.9,89,999999,22.4,999999,999999,999999,202107200830
黄庄,河南省,洛阳市,嵩县,794596,O4596,16,34.0767,112.2647,430,2021,7,20,8,30,999999,0.2,226,0.7,220,999999,23.8,90,999999,22.1,202107200830
柏尖山,河南省,安阳市,林州市,793014,O3014,14,35.8817,113.6942,857,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
赵和,河南省,焦作市,孟州市,792659,O2659,14,34.9817,112.7139,203,2021,7,20,8,30,999999,5,43,3.5,89,999999,21.8,99,999999,21.6,202107200830
王马庄,河南省,鹤壁市,鹤山区,792642,O2642,14,35.8439,114.06,241,2021,7,20,8,30,999999,0.9,329,0.8,355,999999,23.2,99,999999,23,202107200830
玉山,河南省,驻马店市,遂平县,792836,O2836,16,33.2006,113.8167,82.9,2021,7,20,8,30,999999,0.6,150,0.2,137,999999,26.5,85,999999,23.8,202107200830
高平河西,山西省,晋城市,高平市,668410,B8410,14,35.6933,113.0169,860,2021,7,20,8,30,999999,1,65,1.1,21,999999,19.2,999999,999999,999999,202107200830
三潭,河南省,南阳市,镇平县,797135,O7135,14,33.2756,112.2058,483,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
伊川丁流,河南省,洛阳市,伊川县,794776,O4776,14,34.4067,112.6067,347,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
柿树湾,河南省,郑州市,新密市,792816,O2816,14,34.5789,113.2978,340,2021,7,20,8,30,999999,2.2,0,2,27,999999,23.6,100,999999,23.6,202107200830
和兴,河南省,驻马店市,遂平县,792532,O2532,14,33.2408,113.9969,66.7,2021,7,20,8,30,999999,999999,999999,1,63,999999,28.4,999999,999999,999999,202107200830
紫云杨湾,河南省,许昌市,襄城县,792800,O2800,14,33.8719,113.4119,87,2021,7,20,8,30,999999,2.3,309,2.1,286,999999,28.2,94,999999,27.1,202107200830
阳城西交,山西省,晋城市,阳城县,668505,B8505,14,35.3608,112.2583,1304,2021,7,20,8,30,999999,5.8,73,4.3,81,999999,16.7,999999,999999,999999,202107200830
辉县梨园沟,河南省,新乡市,辉县市,792765,O2765,16,35.7164,113.6953,483,2021,7,20,8,30,999999,0.2,17,0.7,35,999999,19.4,97,999999,18.9,202107200830
东庙,河南省,南阳市,南召县,797309,O7309,14,33.3967,112.4433,214,2021,7,20,8,30,999999,0,203,0,203,999999,27.7,999999,999999,999999,202107200830
苗家沟,河南省,郑州市,新郑市,795035,O5035,14,34.33,113.5842,182,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
泽州官家庄,山西省,晋城市,泽州县,668540,B8540,14,35.3292,112.6922,956,2021,7,20,8,30,999999,4.7,14,4.2,17,999999,18.3,999999,999999,999999,202107200830
高平苏庄,山西省,晋城市,高平市,668412,B8412,14,35.7778,112.9375,842,2021,7,20,8,30,999999,4.6,14,3.5,13,999999,19,98,999999,18.7,202107200830
郏县朱庄应用（农业）,河南省,平顶山市,郏县,792740,O2740,14,33.9703,113.1425,102,2021,7,20,8,30,999999,0.3,238,0.5,175,999999,27.3,89,999999,25.3,202107200830
夹津口,河南省,郑州市,巩义市,794878,O4878,14,34.6194,113.0189,339,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
阳城固隆,山西省,晋城市,阳城县,668489,B8489,14,35.5297,112.2689,768,2021,7,20,8,30,999999,1.4,332,1.1,344,999999,20.4,999999,999999,999999,202107200830
高平北诗,山西省,晋城市,高平市,668398,B8398,14,35.7586,113.0703,956,2021,7,20,8,30,999999,3.5,62,3,40,999999,18.9,999999,999999,999999,202107200830
洛阳洛龙丰李,河南省,洛阳市,市辖区,792671,O2671,14,34.55,112.3678,197,2021,7,20,8,30,999999,8.1,54,5.5,54,999999,21.9,97,999999,21.4,202107200830
沁水张峰水库,山西省,晋城市,沁水县,668430,B8430,14,35.8069,112.3286,781,2021,7,20,8,30,999999,0.8,132,1,127,999999,20.4,999999,999999,999999,202107200830
四初中,河南省,郑州市,巩义市,794905,O4905,14,34.7617,112.9864,136,2021,7,20,8,30,999999,5.7,59,4.5,56,999999,22.2,98,999999,21.9,202107200830
陵川西河底,山西省,晋城市,陵川县,668465,B8465,14,35.5847,113.1228,1069,2021,7,20,8,30,999999,3.4,295,3.8,313,999999,18.2,999999,999999,999999,202107200830
沁水中韩王,山西省,晋城市,沁水县,668443,B8443,14,35.6761,112.4706,593,2021,7,20,8,30,999999,0,0,0,0,999999,20.7,999999,999999,999999,202107200830
七里桥,河南省,焦作市,沁阳市,792662,O2662,14,35.1806,112.9331,140,2021,7,20,8,30,999999,4.2,51,2.4,68,999999,22.4,95,999999,21.6,202107200830
红花,河南省,周口市,西华县,796574,O6574,14,33.8511,114.4297,57,2021,7,20,8,30,999999,1.6,96,1.9,98,999999,29.2,999999,999999,999999,202107200830
张得,河南省,许昌市,禹州市,795901,O5901,14,34.0844,113.3956,129,2021,7,20,8,30,999999,2.8,106,3.2,111,999999,27.6,999999,999999,999999,202107200830
艾岗,河南省,周口市,西华县,796591,O6591,14,33.835,114.3678,55,2021,7,20,8,30,999999,2.2,71,2.2,51,999999,29,999999,999999,999999,202107200830
郑州金艺小学,河南省,郑州市,金水区,795151,O5151,14,34.8331,113.6661,65,2021,7,20,8,30,999999,1.1,121,1.3,228,999999,23.4,96,999999,22.7,202107200830
克井,河南省,省直辖县级行政区划,济源市,794245,O4245,14,35.1611,112.5369,211,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
马庄,河南省,平顶山市,叶县,796298,O6298,14,33.5653,113.33,96,2021,7,20,8,30,999999,0.3,176,0.3,184,999999,27.3,999999,999999,999999,202107200830
姚庄,河南省,平顶山市,郏县,796271,O6271,14,33.8717,113.2733,111.2,2021,7,20,8,30,999999,2.8,122,2.3,125,999999,28.7,88,999999,26.5,202107200830
焦虎,河南省,安阳市,滑县,792020,O2020,16,35.3208,114.5358,60,2021,7,20,8,30,999999,2.2,56,2.4,57,999999,24,94,999999,23,202107200830
瓦岗,河南省,安阳市,汤阴县,792010,O2010,14,35.8636,114.4747,108,2021,7,20,8,30,999999,999999,999999,4.5,24,999999,23.4,999999,999999,999999,202107200830
辉县宪录村,河南省,新乡市,辉县市,792078,O2078,16,35.4514,113.5872,83,2021,7,20,8,30,999999,6,65,5.5,66,999999,22.2,96,999999,21.5,202107200830
获嘉西仓,河南省,新乡市,获嘉县,792087,O2087,14,35.2881,113.6994,75,2021,7,20,8,30,999999,5.2,41,6.2,41,999999,22.3,999999,999999,999999,202107200830
新乡翟坡,河南省,新乡市,市辖区,793721,O3721,999999,35.2306,113.8197,66,2021,7,20,8,30,999999,8.4,35,8.1,38,999999,22.8,94,999999,21.8,202107200830
东板桥,河南省,焦作市,修武县,792143,O2143,14,35.1581,113.3389,89,2021,7,20,8,30,999999,999999,999999,6.7,56,999999,22.3,999999,999999,999999,202107200830
许昌建安桂村,河南省,许昌市,市辖区,796003,O6003,14,34.1172,113.7211,84.3,2021,7,20,8,30,999999,3.9,104,4.1,107,999999,28.2,999999,999999,999999,202107200830
乔庙,河南省,焦作市,武陟县,792149,O2149,14,35.0758,113.5711,85,2021,7,20,8,30,999999,4.5,60,5.1,37,999999,22.1,999999,999999,999999,202107200830
获嘉中和,河南省,新乡市,获嘉县,793679,O3679,14,35.2217,113.59,78,2021,7,20,8,30,999999,4.9,16,5.3,16,999999,22,999999,999999,999999,202107200830
禹州钧台办,河南省,许昌市,禹州市,795935,O5935,14,34.1636,113.4914,123,2021,7,20,8,30,999999,2.7,136,2.4,122,999999,26,999999,999999,999999,202107200830
范集,河南省,周口市,项城市,796767,O6767,14,33.32,114.7797,40,2021,7,20,8,30,999999,0,87,0,93,999999,30.3,999999,999999,999999,202107200830
大口,河南省,洛阳市,偃师区,792212,O2212,14,34.5861,112.69,193,2021,7,20,8,30,999999,1.2,67,2.4,65,999999,22.2,999999,999999,999999,202107200830
辉县赵固,河南省,新乡市,辉县市,793589,O3589,14,35.4417,113.675,92,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
伊川上天院,河南省,洛阳市,伊川县,792215,O2215,14,34.4097,112.5433,339,2021,7,20,8,30,999999,0,28,0,65,999999,23.2,100,999999,23.2,202107200830
柏尖山,河南省,鹤壁市,淇滨区,793542,O3542,14,35.8367,114.1192,261,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
好想你,河南省,郑州市,新郑市,792988,O2988,14,34.515,113.755,160,2021,7,20,8,30,999999,999999,999999,4.8,99,999999,25.6,999999,999999,999999,202107200830
郑州姚桥,河南省,郑州市,金水区,795125,O5125,14,34.8294,113.7969,69,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
湿地公园,河南省,平顶山市,新华区,796369,O6369,14,33.7511,113.2525,86,2021,7,20,8,30,999999,2.3,122,2.6,124,999999,29.8,80,999999,26,202107200830
武德,河南省,焦作市,温县,794090,O4090,14,35.0314,113.1469,109.8,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
郑桥,河南省,周口市,扶沟县,792415,O2415,14,34.0403,114.5653,54,2021,7,20,8,30,999999,999999,999999,3.4,67,999999,28.9,999999,999999,999999,202107200830
小河,河南省,鹤壁市,浚县,793493,O3493,14,35.59,114.43,68,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
槐姻,河南省,省直辖县级行政区划,济源市,794256,O4256,14,35.03,112.3431,456,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
召陵双汇,河南省,漯河市,召陵区,792919,O2919,14,33.555,114.0728,51,2021,7,20,8,30,999999,1.4,85,1.5,106,999999,29.9,999999,999999,999999,202107200830
马坊,河南省,新乡市,封丘县,793893,O3893,14,34.9358,114.5669,67.4,2021,7,20,8,30,999999,3.9,45,3.3,43,999999,23.8,100,999999,23.8,202107200830
长垣赵堤,河南省,新乡市,长垣市,793896,O3896,14,35.3267,114.8967,66,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
青天河,河南省,焦作市,博爱县,792130,O2130,14,35.3242,112.9833,404,2021,7,20,8,30,999999,999999,999999,0.5,46,999999,21.5,999999,999999,999999,202107200830
城郊,河南省,周口市,太康县,796647,O6647,14,34.0867,114.8789,50,2021,7,20,8,30,999999,1,293,0.7,64,999999,28.8,999999,999999,999999,202107200830
梁洼,河南省,平顶山市,鲁山县,796199,O6199,14,33.8378,112.9272,174,2021,7,20,8,30,999999,1.3,60,1.6,89,999999,25.8,999999,999999,999999,202107200830
独塘,河南省,周口市,太康县,796643,O6643,14,34.1028,114.78,55,2021,7,20,8,30,999999,3.4,50,3.3,51,999999,28.1,999999,999999,999999,202107200830
新乡大块,河南省,新乡市,市辖区,793952,O3952,14,35.3581,113.8086,63,2021,7,20,8,30,999999,5.9,29,3.1,29,999999,22.6,97,999999,22.1,202107200830
王村,河南省,郑州市,荥阳市,794953,O4953,14,34.88,113.2708,129,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
冯庄,河南省,鹤壁市,淇县,792064,O2064,14,35.6567,114.2783,77,2021,7,20,8,30,999999,3.7,335,4.2,336,999999,23.2,999999,999999,999999,202107200830
梁庄,河南省,安阳市,内黄县,792015,O2015,16,35.7233,114.7497,48,2021,7,20,8,30,999999,3.8,59,3.3,59,999999,24.4,99,999999,24.2,202107200830
壶关麻巷,山西省,长治市,壶关县,667817,B7817,14,35.9889,113.2661,1139,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,17.5,999999,999999,999999,202107200830
王曲,河南省,焦作市,沁阳市,794008,O4008,14,35.0792,112.8728,121,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
逍遥,河南省,周口市,西华县,796577,O6577,14,33.7492,114.3014,55,2021,7,20,8,30,999999,2.3,116,4.4,116,999999,29.5,999999,999999,999999,202107200830
洪庄杨,河南省,平顶山市,叶县,796302,O6302,14,33.7286,113.5481,75,2021,7,20,8,30,999999,2.6,130,2.5,110,999999,29.4,999999,999999,999999,202107200830
仓房庄,河南省,省直辖县级行政区划,济源市,794262,O4262,14,35.0075,112.4475,245,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
阳城寺头,山西省,晋城市,阳城县,668490,B8490,16,35.6303,112.3889,752,2021,7,20,8,30,999999,1.2,14,0.9,19,999999,20.2,97,999999,19.7,202107200830
大李庄,河南省,周口市,扶沟县,796543,O6543,14,34.115,114.4075,58.5,2021,7,20,8,30,999999,2,65,3.3,80,999999,28,999999,999999,999999,202107200830
小史店,河南省,南阳市,方城县,792502,O2502,16,33.1586,113.3194,123,2021,7,20,8,30,999999,0,117,0,105,999999,27.8,86,999999,25.2,202107200830
滑固营,河南省,安阳市,滑县,793192,O3192,999999,35.5694,114.6428,57,2021,7,20,8,30,999999,3.5,228,4.1,215,999999,24.8,81,999999,21.3,202107200830
晋城,山西省,晋城市,晋城城区,53976,53976,13,35.4961,112.8625,752.6,2021,7,20,8,30,1008.6,999998,999998,4.8,9,20.6,19.6,93,0.2,18.4,202107200830
宋村,河南省,洛阳市,宜阳县,794569,O4569,14,34.4567,112.2225,434.7,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
安庄,河南省,新乡市,市辖区,792102,O2102,14,35.0456,113.8481,78,2021,7,20,8,30,999999,7,24,6.8,32,999999,22.8,999999,999999,999999,202107200830
原阳蒋庄,河南省,新乡市,原阳县,793803,O3803,14,34.9639,113.7964,90,2021,7,20,8,30,999999,7.7,175,7.2,188,999999,23,100,999999,23,202107200830
王坪村,河南省,洛阳市,汝阳县,794827,O4827,14,33.9203,112.4567,732,2021,7,20,8,30,999999,2.6,105,3.4,101,999999,23.4,999999,999999,999999,202107200830
湿地公园,河南省,安阳市,汤阴县,793121,O3121,14,35.8983,114.2783,134,2021,7,20,8,30,999999,2.8,13,4.5,11,999999,22.9,999999,999999,999999,202107200830
百老汇,河南省,郑州市,巩义市,794879,O4879,14,34.6664,112.8697,170,2021,7,20,8,30,999999,3.2,65,3.4,60,999999,22.6,99,999999,22.4,202107200830
洙湖,河南省,驻马店市,上蔡县,797685,O7685,14,33.1972,114.4589,48,2021,7,20,8,30,999999,1.3,178,1.4,169,999999,28.8,87,999999,26.4,202107200830
庄头岭,河南省,郑州市,巩义市,794903,O4903,14,34.7994,112.9567,221,2021,7,20,8,30,999999,9,54,8.7,50,999999,21.7,99,999999,21.5,202107200830
沁水杏峪,山西省,晋城市,沁水县,668439,B8439,14,35.6639,112.0867,935,2021,7,20,8,30,999999,1,121,1.4,127,999999,19,999999,999999,999999,202107200830
辉县农科院,河南省,新乡市,辉县市,792082,O2082,14,35.4614,113.7633,83,2021,7,20,8,30,999999,1.1,360,2,353,999999,22.1,999999,999999,999999,202107200830
汪屯,河南省,开封市,禹王台区,795393,O5393,14,34.7369,114.4039,71,2021,7,20,8,30,999999,1.5,352,1.9,52,999999,25.2,100,999999,25.2,202107200830
徐庄镇,河南省,郑州市,登封市,794939,O4939,14,34.3244,113.135,480,2021,7,20,8,30,999999,999999,999999,1.9,86,999999,23.5,999999,999999,999999,202107200830
月山,河南省,焦作市,博爱县,794051,O4051,14,35.2106,113.0508,175,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
沁水樊村河,山西省,晋城市,沁水县,668421,B8421,14,35.8028,112.1003,1078,2021,7,20,8,30,999999,0.7,115,0.8,118,999999,19.2,999999,999999,999999,202107200830
划艇场,河南省,南阳市,市辖区,792844,O2844,16,33.0192,112.6011,125,2021,7,20,8,30,999999,1.4,69,0.9,61,999999,26.9,96,999999,26.2,202107200830
阳城白桑,山西省,晋城市,阳城县,668483,B8483,14,35.4328,112.4461,567,2021,7,20,8,30,999999,0.6,259,0.8,227,999999,21.2,999999,999999,999999,202107200830
阳城芹池,山西省,晋城市,阳城县,668500,B8500,14,35.6033,112.3306,735,2021,7,20,8,30,999999,1.5,301,1.8,308,999999,20.3,999999,999999,999999,202107200830
黄帝岭,河南省,郑州市,新密市,792814,O2814,16,34.6242,113.4894,315,2021,7,20,8,30,999999,2.5,289,2.8,309,999999,24.6,100,999999,24.6,202107200830
板山坪,河南省,南阳市,南召县,792708,O2708,14,33.4647,112.2319,265,2021,7,20,8,30,999999,0.6,187,1,174,999999,26.6,86,999999,24.1,202107200830
石林,河南省,鹤壁市,山城区,792934,O2934,14,35.9367,114.2733,109.4,2021,7,20,8,30,999999,2.8,88,3,87,999999,22.7,999999,999999,999999,202107200830
八岗,河南省,郑州市,市辖区,795064,O5064,14,34.5942,113.93,96,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
马市坪,河南省,南阳市,南召县,792710,O2710,16,33.5631,112.2433,344,2021,7,20,8,30,999999,1.2,150,0.4,111,999999,25.1,94,999999,24.1,202107200830
张庄,河南省,郑州市,中牟县,795063,O5063,14,34.5689,113.885,115,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
水利局,河南省,郑州市,新密市,795006,O5006,14,34.5392,113.3803,341,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
辉县裴寨,河南省,新乡市,辉县市,792767,O2767,14,35.5414,113.8956,252,2021,7,20,8,30,999999,4.7,74,5.1,50,999999,22.3,88,999999,20.2,202107200830
亳城,河南省,安阳市,内黄县,793147,O3147,16,35.8889,114.7769,54,2021,7,20,8,30,999999,3.4,39,3,48,999999,24.6,100,999999,24.6,202107200830
后台,河南省,商丘市,睢县,795468,O5468,14,34.3197,114.9031,55.5,2021,7,20,8,30,999999,2.8,63,2.8,62,999999,27.7,999999,999999,999999,202107200830
思德,河南省,鹤壁市,淇县,793483,O3483,14,35.6564,114.2175,85,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
源汇问十,河南省,漯河市,源汇区,796462,O6462,999999,33.4769,113.8306,56,2021,7,20,8,30,999999,3,116,3,116,999999,27.9,999999,999999,999999,202107200830
南坞,河南省,许昌市,鄢陵县,792356,O2356,14,33.9178,114.2397,53,2021,7,20,8,30,999999,4.4,94,4.5,98,999999,30.1,999999,999999,999999,202107200830
广天,河南省,平顶山市,郏县,796274,O6274,14,33.9611,113.1711,119.5,2021,7,20,8,30,999999,1,102,1.2,121,999999,27.9,999999,999999,999999,202107200830
港区八千,河南省,郑州市,市辖区,795049,O5049,14,34.3769,113.8208,113,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
官会,河南省,周口市,项城市,792962,O2962,14,33.2475,114.9733,100,2021,7,20,8,30,999999,3.4,101,2.5,99,999999,32.4,999999,999999,999999,202107200830
南席,河南省,许昌市,长葛市,795960,O5960,14,34.1803,114.0547,68,2021,7,20,8,30,999999,3.4,65,4.6,59,999999,28.2,91,999999,26.6,202107200830
子岸,河南省,濮阳市,濮阳县,793357,O3357,14,35.5994,114.9797,50,2021,7,20,8,30,999999,2.3,19,2.1,20,999999,24.8,999999,999999,999999,202107200830
首阳山,河南省,洛阳市,偃师区,794712,O4712,14,34.7256,112.7028,141,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
沙防段,河南省,周口市,川汇区,796961,O6961,14,33.625,114.6117,44,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
偃师,河南省,洛阳市,偃师区,57076,57076,13,34.7411,112.785,189.5,2021,7,20,8,30,1005.4,999998,999998,8.2,70,22.9,22.4,100,0,22.4,202107200830
源汇污水站,河南省,漯河市,源汇区,792968,O2968,999999,33.5606,113.9567,51,2021,7,20,8,30,999999,1.6,0,1,0,999999,29.5,999999,999999,999999,202107200830
新习,河南省,濮阳市,华龙区,793336,O3336,14,35.6578,114.93,56.1,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
中召,河南省,安阳市,内黄县,793136,O3136,14,35.6758,114.8717,61,2021,7,20,8,30,999999,4.7,48,4,39,999999,24.6,999999,999999,999999,202107200830
伊川葛寨,河南省,洛阳市,伊川县,794754,O4754,14,34.3139,112.3656,257,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
