Station_Id_C,Station_Id_d,Lat,Lon,Year,Mon,Day,Hour,WIN_S_Avg_2mi,WIN_D_Avg_2mi,PRE_1h,Q_PRE_1h,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_S_INST_Max_OTime,PRS_Sea,TEM,RHU,DPT
Y4074,894074,42.6983,80.27,2021,7,20,9,2.1,229,0,0,4.9,250,802,997.1,24.4,38,9.2
O4845,794845,34.6656,112.385,2021,7,20,9,1.9,54,0.3,0,6.1,33,809,999999,22.5,999999,999999
O4257,794257,35.1917,112.4208,2021,7,20,9,999999,999999,5.6,0,999999,999999,999999,999999,999999,999999,999999
C5015,675015,40.7533,104.5045,2021,7,20,9,9.7,110,0,0,15.8,116,855,994.1,34.6,21,9.1
C4077,674077,40.6847,109.9131,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
51655,51655,41.35,86.2667,2021,7,20,9,4,282,0,0,6.2,267,847,999.9,31.2,34,13.5
O2426,792426,33.9619,114.945,2021,7,20,9,2.3,38,0,0,5.1,55,815,1005.7,29.7,83,26.5
O4285,794285,34.5214,110.7342,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
O4846,794846,34.7253,112.415,2021,7,20,9,3.2,54,0.9,0,8.6,57,836,999999,21.9,999999,999999
O3463,793463,35.7144,114.9508,2021,7,20,9,4.6,28,4.4,0,6.3,39,848,999999,24.7,999999,999999
O2811,792811,34.5989,112.87,2021,7,20,9,3.2,271,0.2,0,8.4,271,807,1005.3,22.8,98,22.5
O2410,792410,33.7464,113.9617,2021,7,20,9,0.4,125,0,0,2,202,836,999999,28.8,999999,999999
O4596,794596,34.0767,112.2647,2021,7,20,9,0.4,338,0,0,2.7,201,835,1007.5,23.4,91,21.8
53195,53195,43.85,113.6333,2021,7,20,9,3.2,134,0,0,8,121,816,1003.8,33.7,29,13.2
O2819,792819,34.3067,113.6931,2021,7,20,9,2.4,96,0,0,5.7,102,821,1005.5,26.3,99,26.1
C4104,674104,40.7344,110.7628,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
O4893,794893,34.6125,113.0639,2021,7,20,9,2.6,45,0,0,7.6,65,818,999999,22,999999,999999
O3078,793078,36.0156,114.08,2021,7,20,9,999999,999999,14.2,0,999999,999999,999999,999999,999999,999999,999999
O5113,795113,34.6967,113.5045,2021,7,20,9,2.2,62,17.6,0,8.9,98,802,999999,23.4,97,22.9
O6370,796370,33.7339,113.3367,2021,7,20,9,1.4,157,0.5,0,3.3,156,858,1005,28.8,84,25.8
O4490,794490,34.3103,111.5622,2021,7,20,9,2.1,21,0.9,0,7.1,26,821,999999,21.3,999999,999999
O7688,797688,33.4353,114.3367,2021,7,20,9,0.2,999017,0,0,4.8,66,804,999999,29.6,999999,999999
O6540,796540,34.2356,114.3731,2021,7,20,9,2.6,78,0,0,7.5,63,825,999999,27.8,999999,999999
O6652,796652,34.2331,114.9533,2021,7,20,9,1.4,105,0,0,3.1,116,859,999999,28.1,999999,999999
O5043,795043,34.3908,113.5986,2021,7,20,9,999999,999999,1.2,0,999999,999999,999999,999999,999999,999999,999999
O5901,795901,34.0844,113.3956,2021,7,20,9,2.3,99,1.6,0,5.8,110,806,999999,26.7,999999,999999
O2246,792246,34.3889,113.5395,2021,7,20,9,2.1,150,2,0,4.8,133,825,999999,24.6,999999,999999
O2539,792539,33.4239,114.2939,2021,7,20,9,2.3,301,0.1,0,5.6,311,804,1003.6,29.2,85,26.4
O5140,795140,34.6689,113.5808,2021,7,20,9,999999,999999,85.4,0,999999,999999,999999,999999,999999,999999,999999
52868,52868,36.0164,101.3694,2021,7,20,9,4.1,61,0,0,8.1,54,850,990.3,31.2,21,6.3
O4767,794767,34.3806,112.3681,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
O2112,792112,35.2764,114.7617,2021,7,20,9,3,37,1.8,0,5.9,54,816,999999,23.8,999999,999999
53968,53968,35.2769,111.6611,2021,7,20,9,0.7,74,0.2,0,2.8,162,816,1006.9,22.7,93,21.5
C4515,674515,40.5164,111.6122,2021,7,20,9,2.4,87,0,0,5.2,123,825,1021.6,30.2,46,17.3
O3710,793710,35.2464,113.9369,2021,7,20,9,999999,999999,8.1,0,999999,999999,999999,999999,999999,999999,999999
O4305,794305,34.0014,110.6895,2021,7,20,9,999999,999999,0.6,0,999999,999999,999999,999999,999999,999999,999999
B6217,666217,37.2619,110.4442,2021,7,20,9,3.6,146,0,0,8.7,149,805,999999,28.4,999999,999999
C4021,674021,41.005,110.0603,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,30.7,999999,999999
O5993,795993,34.1172,113.7211,2021,7,20,9,3.4,147,0,0,6.2,138,837,1005.4,28.6,86,26
O7622,797622,33.0956,113.9458,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
53973,53973,35.7758,112.9428,2021,7,20,9,1.3,338,5.2,0,2.3,338,825,1009.3,19.1,96,18.4
53517,53517,39.2589,106.3314,2021,7,20,9,8.4,169,0,0,13.9,174,845,998.3,30.4,35,13.2
B7665,667665,36.4372,113.0928,2021,7,20,9,999999,999999,0.6,0,999999,999999,999999,999999,18.1,999999,999999
C3637,673637,41.755,106.4572,2021,7,20,9,8.3,147,0,0,12.6,159,826,999999,33.7,24,10.3
C8475,678475,40.5306,112.4256,2021,7,20,9,4.5,99,0,0,6.2,102,842,1006.4,27,50,15.7
C2221,672221,44.8422,112.6692,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,34,999999,999999
C3086,673086,38.73,108.7989,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,42,999999,999999
C4013,674013,40.5853,110.5172,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,31.4,999999,999999
C2597,672597,41.8081,112.8361,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C3125,673125,38.8408,106.8475,2021,7,20,9,8.2,177,0,0,14.4,160,846,1000.9,32.5,29,12.2
C2535,672535,41.5761,112.2789,2021,7,20,9,1.8,241,0,0,7.1,239,829,1005.2,26.7,48,14.8
C3136,673136,37.9317,107.5778,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,30.6,999999,999999
C4014,674014,40.5069,110.3845,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,32.8,999999,999999
53787,53787,37.0692,112.9828,2021,7,20,9,2.1,100,0,0,8.2,31,807,1010.3,22.1,72,16.8
C3084,673084,38.1647,108.8042,2021,7,20,9,4.1,111,0,0,10.5,141,829,1003.9,28.4,45,15.3
C3171,673171,39.22,108.3378,2021,7,20,9,7.7,134,0,0,13.3,135,832,1006.1,28.6,43,14.8
C2487,672487,43.1875,112.7139,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,33.5,999999,999999
C3153,673153,39.4511,111.2745,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C2735,672735,42.0111,114.3508,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C2630,672630,41.8956,111.5717,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C3156,673156,39.8689,110.7575,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C3623,673623,41.7558,107.0031,2021,7,20,9,8.7,147,0,0,13.5,149,855,999,31,35,13.8
C4016,674016,40.4644,110.8025,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,32,999999,999999
C3131,673131,38.1481,107.2297,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,28.7,999999,999999
C3042,673042,39.9944,109.5986,2021,7,20,9,7.6,189,0,0,10,196,821,1003.2,29.2,36,12.6
C3142,673142,38.0617,107.6964,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,30.2,999999,999999
C3506,673506,40.3953,107.0111,2021,7,20,9,4.7,126,0,0,10.1,112,857,998.8,33.2,27,11.7
C3303,673303,39.6061,109.8622,2021,7,20,9,2.8,159,0,0,8.4,141,853,1004,29,38,13.3
C3563,673563,41.0464,108.3817,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,31.7,999999,999999
C2344,672344,42.28,114.0533,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,29,999999,999999
C3635,673635,41.0097,105.9422,2021,7,20,9,13.2,125,0,0,18,127,855,996.6,31.9,31,12.7
C2585,672585,40.6014,113.1731,2021,7,20,9,5,186,0,0,9.9,188,803,999999,25,999999,999999
C2054,672054,43.0083,112.7728,2021,7,20,9,2.1,165,0,0,7.6,166,838,1003.6,33.7,30,13.7
C3302,673302,39.6133,109.7783,2021,7,20,9,5.4,132,0,0,9.4,173,849,1003.7,29,36,12.4
C3566,673566,41.05,108.2667,2021,7,20,9,3.4,150,0,0,8.7,127,816,1000.7,31.5,39,15.9
C3627,673627,41.285,106.6619,2021,7,20,9,11.7,186,0,0,21,188,827,984.2,25.2,43,11.7
C3750,673750,41.7014,108.3783,2021,7,20,9,8.5,175,0,0,14.6,184,830,1002.4,29,36,12.4
C2583,672583,41.5031,112.9197,2021,7,20,9,6.4,149,0,0,8.8,156,849,999999,26.8,999999,999999
53773,53773,36.2986,114.595,2021,7,20,9,2.9,16,0.1,0,5.2,13,858,1009.2,25.1,90,23.3
W2506,872506,37.1167,103.5,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,24.1,999999,999999
52836,52836,36.2958,98.0964,2021,7,20,9,2.9,64,0,0,7.2,119,804,981.6,27.7,23,4.7
53799,53799,37.2378,114.9989,2021,7,20,9,1.3,278,0,0,2.9,298,825,1009.3,28.4,82,25
V4538,864538,33.5447,110.7822,2021,7,20,9,999999,999999,0.1,0,999999,999999,999999,999999,27.8,999999,999999
57232,57232,33.05,108.2667,2021,7,20,9,2.7,140,0,0,5.5,125,831,1001.8,30.5,61,22.1
53658,53658,38.0333,110.4833,2021,7,20,9,4.1,144,0,0,7.4,143,812,1005.1,29.6,46,16.8
V8752,868752,34.6719,109.3306,2021,7,20,9,4.3,71,0,0,10.2,87,838,999999,29.4,69,999999
V3055,863055,34.5369,109.6744,2021,7,20,9,8.4,51,0,0,12.6,53,833,999999,28.2,999999,999999
V4536,864536,33.4347,110.7797,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,26.6,999999,999999
V6403,866403,33.5603,106.9258,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,31.3,999999,999999
V8356,868356,34.1444,108.9458,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,28.5,999999,999999
U7802,857802,34.7464,80.1508,2021,7,20,9,5.2,154,0,0,13.6,159,858,986.5,13.9,26,-5.3
V3081,863081,34.4378,109.8586,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,21.7,999999,999999
V2220,862220,38.885,110.4258,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,31,999999,999999
W5118,875118,34.7353,105.5294,2021,7,20,9,5.1,143,0,0,10.8,135,840,999999,27.5,51,999999
W9527,879527,33.6744,104.5067,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,32.6,999999,999999
V0606,860606,34.89,108.1586,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,23.1,999999,999999
V0214,860214,35.2431,108.1086,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,26.7,999999,999999
V3707,863707,34.8686,110.0683,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,28,999999,999999
V9212,869212,35.0747,108.9608,2021,7,20,9,0.5,53,0,0,4.7,58,805,999999,21.7,999999,999999
B6891,666891,38.1125,113.2461,2021,7,20,9,0.6,211,0,0,3.8,14,810,1013.5,19.4,94,18.4
W2053,872053,39.3042,100.0669,2021,7,20,9,2.3,302,0,0,6.2,315,801,999999,36.7,17,999999
W3605,873605,36.7833,104.7,2021,7,20,9,4,1,0,0,7.3,351,824,999999,32.9,999999,999999
W9523,879523,34.6292,103.3089,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,26.7,999999,999999
W3604,873604,36.7167,104.8333,2021,7,20,9,1.9,238,0,0,6.3,239,837,999999,33.8,21,999999
B7758,667758,36.1583,112.6028,2021,7,20,9,3.8,93,0.1,0,12.9,107,803,1012.3,16.8,90,15.2
V7323,867323,34.8839,106.7003,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,27.2,999999,999999
W5602,875602,35.0361,106.0825,2021,7,20,9,3.7,90,0,0,8.1,101,826,999999,27,67,999999
V9323,869323,35.1022,109.0969,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,24.3,999999,999999
V4225,864225,33.72,109.8203,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,22.9,999999,999999
B5338,665338,39.5764,112.9039,2021,7,20,9,0,999017,0,0,3.8,328,812,999999,27.9,999999,999999
B7595,667595,36.8348,112.3956,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,20.2,999999,999999
B7312,667312,36.0253,112.2181,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,21.8,999999,999999
B6504,666504,37.8089,112.6253,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,25.1,999999,999999
B7245,667245,36.2475,110.8183,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,24.9,999999,999999
B5627,665627,39.0083,111.1069,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B5769,665769,38.5106,112.5967,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
V1954,861954,35.5458,109.0806,2021,7,20,9,2.3,11,0,0,4.2,25,801,1011.7,23.9,83,20.8
V8781,868781,34.6633,109.22,2021,7,20,9,1.7,88,0,0,4.3,67,843,999999,28.7,61,999999
B6492,666492,38.13,112.4169,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,21.7,999999,999999
V8858,868858,34.3319,108.935,2021,7,20,9,2.6,206,0,0,7,205,859,999999,28.3,66,999999
V4141,864141,33.5775,109.2797,2021,7,20,9,1.3,259,0,0,4.1,267,851,999999,28.5,65,999999
V3013,863013,34.3033,109.4803,2021,7,20,9,0,999017,0,0,0.7,3,820,999999,23.2,90,999999
V6617,866617,33.26,106.5653,2021,7,20,9,1.5,126,0,0,5,133,830,1001.3,29.4,62,21.4
B6738,666738,37.1811,112.1353,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,26.2,999999,999999
B7222,667222,36.4564,111.9228,2021,7,20,9,0.9,81,0,0,3,125,825,999999,19.9,999999,999999
B6142,666142,37.5006,111.1217,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,27,999999,999999
V3326,863326,34.9686,109.77,2021,7,20,9,4.5,77,0,0,7.8,102,840,999999,27.4,999999,999999
B7072,667072,36.6317,111.6067,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,27.2,999999,999999
B5664,665664,38.6675,111.2742,2021,7,20,9,3.2,166,0,0,8.6,236,835,1002.4,26.5,47,999999
V3717,863717,34.7936,110.0978,2021,7,20,9,2.2,122,0,0,6,62,828,999999,27.5,76,999999
V8110,868110,34.0461,108.1883,2021,7,20,9,1.1,299,0,0,3.2,17,849,1002.9,24.7,88,22.6
W2521,872521,37.5981,103.5878,2021,7,20,9,4.7,145,0,0,9.4,180,831,999999,34.3,999999,999999
B8336,668336,34.9164,111.2828,2021,7,20,9,999999,999999,0.1,0,999999,999999,999999,999999,999999,999999,999999
W6215,876215,34.055,105.1503,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,27.9,999999,999999
B7068,667068,36.7586,111.5,2021,7,20,9,0.8,134,0,0,5.6,32,810,999999,26.4,999999,999999
Y1205,891205,38.2036,106.0583,2021,7,20,9,1.5,118,0,0,5,122,829,999999,33.7,30,999999
Y1336,891336,38.0069,106.2892,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,34.4,999999,999999
W3101,873101,36.5267,103.7625,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,33,999999,999999
V4018,864018,34.3214,110.2244,2021,7,20,9,2,306,0.2,0,4.8,319,832,999999,20.2,999999,999999
S1197,831197,33.1678,98.1517,2021,7,20,9,4.8,128,0,0,7.6,199,801,999999,18.4,999999,999999
V2906,862906,38.2575,110.1086,2021,7,20,9,2.7,164,0,0,6.4,92,812,1005.9,29.2,50,17.7
B8275,668275,35.1489,111.1733,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
V5926,865926,33.71,108.58,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,28.2,999999,999999
V2215,862215,38.8167,110.4333,2021,7,20,9,4.6,35,0,0,8.7,20,856,999999,30.6,31,999999
Y2404,892404,37.6253,106.0853,2021,7,20,9,8,130,0,0,14.3,144,804,999999,32.3,30,12.5
W2015,872015,39.2833,100.0333,2021,7,20,9,4.1,307,0,0,6.9,284,809,999999,34.6,999999,999999
W5314,875314,34.9047,105.4489,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,29.6,999999,999999
V1111,861111,36.8467,108.6128,2021,7,20,9,1.5,117,0,0,6.9,188,821,999999,23.8,75,999999
B6010,666010,38.4553,111.2303,2021,7,20,9,2.7,133,0,0,8,153,835,1006.7,24.2,52,13.7
B7035,667035,36.6278,111.1047,2021,7,20,9,3.5,42,0,0,7.9,36,830,999999,25.2,999999,999999
B5165,665165,39.6158,113.7617,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B7550,667550,36.4828,112.6461,2021,7,20,9,3.4,63,0,0,11.2,99,803,999999,18.3,999999,999999
Y2804,892804,37.3042,105.9064,2021,7,20,9,5.3,147,0,0,12.7,138,838,999999,30.6,30,11.1
V6619,866619,33.1969,106.9519,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,35.8,999999,999999
B7186,667186,36.3056,111.6328,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,27.6,999999,999999
V2917,862917,37.1081,110.4383,2021,7,20,9,4.1,109,0,0,6,124,803,1007.2,28.5,51,17.4
V2617,862617,37.9722,109.9319,2021,7,20,9,5.1,118,0,0,9.8,121,820,999999,28.4,999999,999999
V2513,862513,37.6947,109.3511,2021,7,20,9,2.5,134,0,0,9.4,140,806,1004.4,25.4,58,16.5
B8316,668316,34.7136,110.2722,2021,7,20,9,2.5,101,0,0,4.7,96,854,1006.8,26.1,80,22.4
B6134,666134,37.5189,111.2261,2021,7,20,9,0,999017,0,0,0,999017,801,1007.5,24.2,58,15.4
Y1861,891861,38.8403,106.7719,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,32.3,33,999999
X9032,889032,36.0992,101.8792,2021,7,20,9,999999,999999,999999,7,999999,999999,999999,999999,47.5,21,19.6
X2004,882004,37.2978,97.3247,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,31.2,999999,999999
B7127,667127,36.3653,110.8181,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,27,999999,999999
X9056,889056,34.6753,100.6367,2021,7,20,9,999999,999999,999999,7,999999,999999,999999,999999,26.3,53,16
X9046,889046,33.4558,100.4528,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,13.4,999999,999999
B7579,667579,36.9367,112.1422,2021,7,20,9,3.8,127,0,0,8,116,850,1010.8,20.7,75,16.1
B6525,666525,37.8561,112.5375,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,25.7,999999,999999
B7131,667131,36.4472,110.8414,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,25.3,999999,999999
X2022,882022,38.2881,94.1575,2021,7,20,9,11.7,303,0,0,16.1,292,856,984.6,26.3,23,3.5
X1130,881130,36.0083,102.1119,2021,7,20,9,4,122,0,0,6.4,140,851,994.6,23.3,36,7.4
B7282,667282,36.2481,111.4156,2021,7,20,9,2.8,128,0,0,5.8,80,803,999999,23.3,999999,999999
Y1071,891071,38.6825,105.9769,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,30.9,999999,999999
B7151,667151,36.4567,111.3481,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,21.9,999999,999999
Y3008,893008,36.1617,106.4161,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,28.5,999999,999999
V8857,868857,34.3669,108.8331,2021,7,20,9,2.7,64,0,0,8.3,91,801,1003.9,28.2,70,22.2
B8282,668282,35.1547,111.2411,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B6855,666855,36.7431,111.7711,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
W7302,877302,35.0853,107.2106,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,24,999999,999999
V2317,862317,37.2708,107.5933,2021,7,20,9,3.8,153,0,0,8.7,133,808,1002.8,24.8,53,14.6
V3851,863851,34.4914,110.2367,2021,7,20,9,0,999017,0,0,0,999017,801,999999,23.2,999999,999999
W3518,873518,36.8833,103.7,2021,7,20,9,4.4,162,0,0,8.4,171,841,999999,30.4,24,999999
V1956,861956,35.6922,109.1858,2021,7,20,9,1.9,72,0.3,0,6.7,85,833,1010.7,21,89,19.1
V0206,860206,34.9714,107.9967,2021,7,20,9,3.9,137,0,0,7.7,138,844,999999,22.8,999999,999999
O2349,792349,34.0217,113.8689,2021,7,20,9,0.7,68,0,4,4,113,806,1004.6,28.2,97,27.7
V2419,862419,37.35,108.9,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,22.5,999999,999999
W5145,875145,34.5133,105.9619,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
W2115,872115,38.3825,100.7622,2021,7,20,9,1.7,270,0,0,5,298,807,999999,28.3,27,999999
Y1810,891810,38.9575,106.2361,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,31.6,999999,999999
Y3016,893016,36.0192,106.2047,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,25.9,999999,999999
B5733,665733,38.7997,113.3989,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,23.9,999999,999999
W1034,871034,40.2881,99.0831,2021,7,20,9,2.6,209,0,0,6.5,222,835,999999,36,18,999999
W7410,877410,35.275,107.3839,2021,7,20,9,2.6,186,0,0,5,183,900,999999,26.8,62,999999
W5615,875615,34.9236,106.3767,2021,7,20,9,6,117,0,0,9.3,116,858,999999,24.6,58,999999
Y1116,891116,38.7664,106.2872,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,38.5,999999,999999
V4007,864007,34.2081,110.0892,2021,7,20,9,0,999017,0,0,2.9,90,821,999999,22.6,999999,999999
V4303,864303,33.4547,109.0811,2021,7,20,9,0.9,127,0,0,4,184,801,999999,24.6,999999,999999
B6792,666792,37.1378,112.9375,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
W5302,875302,34.625,105.265,2021,7,20,9,4,92,0,0,7.8,87,818,999999,24.8,74,999999
B5040,665040,40.1356,113.9558,2021,7,20,9,2.7,154,0,0,7.5,125,812,999999,28.7,999999,999999
V1671,861671,36.64,109.4769,2021,7,20,9,3.1,182,0,0,7.7,157,801,1005.6,24.3,67,17.8
V3621,863621,35.0597,110.0217,2021,7,20,9,5.6,86,0,0,11.6,79,819,999999,26,999999,999999
Y1876,891876,38.895,106.2597,2021,7,20,9,1.3,284,0,0,3.9,298,815,999999,33.7,27,999999
W9512,879512,35.0556,103.1314,2021,7,20,9,4.2,118,0,0,7.1,97,849,999999,21.4,43,999999
W9504,879504,33.8131,102.1589,2021,7,20,9,1.3,132,0,0,4.8,70,801,999999,20.3,77,999999
B7332,667332,35.8922,110.9325,2021,7,20,9,4.4,102,0,0,11.7,91,828,999999,19.4,999999,999999
B8544,668544,35.5328,112.9164,2021,7,20,9,999999,999999,5.3,0,999999,999999,999999,999999,999999,999999,999999
B8008,668008,35.5469,110.6183,2021,7,20,9,5,112,0,0,8.7,101,801,999999,28.1,999999,999999
V4643,864643,33.4253,109.7436,2021,7,20,9,2.4,160,4.9,0,10.1,317,810,999999,24.5,999999,999999
W9566,879566,34.4606,103.1047,2021,7,20,9,3.6,47,0,0,6.7,33,853,999999,29.3,25,999999
W9619,879619,34.9097,102.8914,2021,7,20,9,2.1,89,0,0,4.5,79,858,999999,20.7,45,999999
07129,7129,44.85,84.7,2021,7,20,9,2.3,261,0,0,3.1,253,859,999999,35.4,999999,999999
W9563,879563,34.6967,103.2961,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,25.5,999999,999999
Y4086,894086,45.0036,81.4181,2021,7,20,9,2.7,111,0,0,5.5,105,830,999999,31.6,999999,999999
Y4081,894081,44.7233,82.5569,2021,7,20,9,1.2,195,0,0,2.7,197,822,999999,35.1,999999,999999
V9232,869232,34.9078,109.0258,2021,7,20,9,3.8,82,0,0,7.2,85,834,1005.3,24.4,72,19
V8240,868240,33.915,108.6467,2021,7,20,9,0,999017,0,0,0.8,357,854,999999,21.9,0,999999
V3906,863906,34.4911,110.0806,2021,7,20,9,1,330,0,0,5.8,343,806,999999,17.2,999999,999999
Y8969,898969,40.8697,77.0286,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,10.8,999999,999999
B7818,667818,36.0039,113.1769,2021,7,20,9,1.1,34,2.4,0,4.7,20,818,999999,16.2,999999,999999
V3854,863854,34.5667,110.3167,2021,7,20,9,2.7,60,0,0,7.1,93,820,999999,24.4,999999,999999
W1060,871060,40.4844,97.1897,2021,7,20,9,12.3,263,0,0,15.8,264,838,999999,30.4,24,999999
W2127,872127,38.3858,100.6525,2021,7,20,9,1.2,0,0,0,6.3,42,837,999999,27,26,999999
W1611,871611,39.725,98.0633,2021,7,20,9,5.2,278,0,0,9.3,297,848,999999,29.8,23,999999
X7011,887011,33.0742,95.1778,2021,7,20,9,3.2,59,0,0,9.6,137,820,978,19.4,46,7.5
W9627,879627,35.2053,102.6703,2021,7,20,9,2.8,18,0,0,8,25,858,999999,25.8,39,999999
W4260,874260,35.1597,104.9622,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
W6140,876140,34.0411,105.7631,2021,7,20,9,1.6,142,0,0,4.3,228,815,999999,30.3,48,999999
W8107,878107,35.8103,107.6097,2021,7,20,9,2.6,110,0,0,5.7,119,855,999999,24.1,72,999999
B8540,668540,35.3292,112.6922,2021,7,20,9,6.1,16,8.3,0,10.1,19,853,999999,18,999999,999999
V3807,863807,34.5211,109.9531,2021,7,20,9,1.5,46,0,0,5.9,73,853,999999,27.9,999999,999999
W9654,879654,34.7686,102.8572,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
S5845,835845,33.724,102.4456,2021,7,20,9,0,999017,0,0,0,999017,801,999999,21.6,999999,999999
B8187,668187,35.1233,111.88,2021,7,20,9,0.6,45,1,0,2.3,39,826,1006.4,22.9,95,22.1
Y3235,893235,35.6928,106.1158,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,24.2,999999,999999
Y1611,891611,39.0753,106.3517,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,31.5,999999,999999
B8031,668031,35.6933,110.8197,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,28.9,999999,999999
W3861,873861,36.4375,104.9469,2021,7,20,9,4.4,165,0,0,10.7,169,842,999999,31.7,27,999999
B6333,666333,36.9656,110.9553,2021,7,20,9,3.7,264,0,0,9.2,255,819,999999,22.8,999999,999999
B8223,668223,35.1517,110.6517,2021,7,20,9,2.4,89,0,0,3.9,101,856,999999,26.8,999999,999999
B8368,668368,34.725,110.8367,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,24.4,999999,999999
V1937,861937,35.4833,109.7333,2021,7,20,9,999999,999999,0,0,999999,999999,999999,999999,19.9,999999,999999
